id,awb,courier,date,weight,zone,amount,cod,status
4131765,77911746743,BlueDart,2026-08-11,0.23,Gujarat,58.29,999.0,in_transit
4131766,7X116210071,DTDC,2026-08-11,0.23,Gujarat,40.12,0.0,in_transit
4131767,7X116210072,DTDC,2026-08-11,0.23,Karnataka,40.12,0.0,in_transit
4131768,77911746765,BlueDart,2026-08-11,0.23,Karnataka,58.29,999.0,in_transit
4131769,7X116210073,DTDC,2026-08-11,0.25,Maharashtra,40.12,0.0,in_transit
4131770,7X116210074,DTDC,2026-08-11,0.25,Uttar Pradesh,40.12,0.0,in_transit
4131771,77911746776,BlueDart,2026-08-11,0.25,Karnataka,58.29,999.0,in_transit
4131772,77911746780,BlueDart,2026-08-11,0.25,Karnataka,58.29,999.0,in_transit
4131773,77911746802,BlueDart,2026-08-11,0.11,Uttar Pradesh,58.29,349.0,in_transit
4131774,77911746813,BlueDart,2026-08-11,0.11,Maharashtra,58.29,349.0,in_transit
4131775,77911746824,BlueDart,2026-08-11,0.19,Punjab,58.29,234.82,in_transit
4131776,77120482714,BlueDart,2026-08-11,0.25,Uttarakhand,34.69,0.0,in_transit
4131777,77911746835,BlueDart,2026-08-11,0.25,Uttar Pradesh,58.29,949.0,in_transit
4131778,77911744105,BlueDart,2026-08-11,0.25,Andhra Pradesh,58.29,678.0,in_transit
4131779,77911744116,BlueDart,2026-08-11,0.25,Uttar Pradesh,58.29,678.0,in_transit
4131780,77120479855,BlueDart,2026-08-11,0.25,West Bengal,34.69,0.0,in_transit
4131781,DBTC0000029701,Ekart Logistics,2026-08-11,0.5,Rajasthan,57.82,998.0,pending
4131782,77911746846,BlueDart,2026-08-11,0.25,Uttar Pradesh,58.29,949.0,in_transit
4131783,633831,ShipRocket,2026-08-11,0.5,Rajasthan,57.82,998.0,pending
4131784,633832,ShipRocket,2026-08-11,0.25,Manipur,54.28,678.0,pending
4132688,77120523771,BlueDart,2026-08-11,1.0,Jharkhand,43.37,0.0,pending
4131785,77911746850,BlueDart,2026-08-11,0.04,Jharkhand,58.29,599.0,in_transit
4131786,77911746861,BlueDart,2026-08-11,0.12,Uttar Pradesh,58.29,399.0,in_transit
4131787,7X116210075,DTDC,2026-08-11,0.04,West Bengal,40.12,0.0,in_transit
4131788,DBTC0000029702,Ekart Logistics,2026-08-11,0.08,Jammu and Kashmir,57.82,699.0,in_transit
4131789,7X116210076,DTDC,2026-08-11,0.06,TAMIL NADU,40.12,0.0,in_transit
4131790,I56484685,DTDC,2026-08-11,0.12,Rajasthan,53.1,399.0,in_transit
4131791,7X116210077,DTDC,2026-08-11,0.25,HARYANA,40.12,0.0,in_transit
4131792,77911746872,BlueDart,2026-08-11,0.08,Haryana,58.29,314.1,in_transit
4131793,77911746883,BlueDart,2026-08-11,0.06,DADRA AND NAGAR HAVELI,58.29,349.0,in_transit
4131794,I56484686,DTDC,2026-08-11,0.25,Karnataka,53.1,393.9,in_transit
4131795,633847,ShipRocket,2026-08-11,0.12,Rajasthan,54.28,399.0,pending
4131796,77911746894,BlueDart,2026-08-11,0.06,Maharashtra,58.29,349.0,in_transit
4131797,77911746905,BlueDart,2026-08-11,0.25,Uttar Pradesh,58.29,393.9,in_transit
4131798,77911746916,BlueDart,2026-08-11,0.04,Chhattisgarh,58.29,599.0,in_transit
4131799,77911747082,BlueDart,2026-08-11,0.25,Gujarat,58.29,331.2,in_transit
4131800,77911747104,BlueDart,2026-08-11,0.12,KARNATAKA,58.29,399.0,in_transit
4131801,77911747115,BlueDart,2026-08-11,0.25,Tamil Nadu,58.29,433.8,pending
4131802,I56484687,DTDC,2026-08-11,0.12,KERALA,53.1,399.0,in_transit
4131803,77120479870,BlueDart,2026-08-11,0.25,Rajasthan,34.69,0.0,in_transit
4131804,77911747152,BlueDart,2026-08-11,0.12,TAMIL NADU,58.29,399.0,in_transit
4131805,77911747174,BlueDart,2026-08-11,0.12,DELHI,58.29,399.0,in_transit
4131806,I56484679,DTDC,2026-08-11,0.05,Karnataka,50.74,150.7,pending
4131807,7X116210078,DTDC,2026-08-11,0.09,KARNATAKA,40.12,0.0,in_transit
4131808,77120482725,BlueDart,2026-08-11,0.25,Uttar Pradesh,34.69,0.0,in_transit
4131809,I56484680,DTDC,2026-08-11,0.25,Andhra Pradesh,50.74,519.0,pending
4131810,77911744131,BlueDart,2026-08-11,0.25,Tamil Nadu,58.29,519.0,pending
4131811,7X116210079,DTDC,2026-08-11,0.13,KARNATAKA,40.12,0.0,in_transit
4131812,I56484665,DTDC,2026-08-11,0.5,Bihar,53.1,1018.0,pending
4131813,77120482736,BlueDart,2026-08-11,0.25,Uttar Pradesh,34.69,0.0,in_transit
4131814,I56484681,DTDC,2026-08-11,0.05,Maharashtra,50.74,150.7,pending
4131815,7X116210099,DTDC,2026-08-11,0.25,HARYANA,40.12,0.0,in_transit
4131816,77911747233,BlueDart,2026-08-11,0.25,Andhra Pradesh,58.29,433.8,pending
4131817,77911747244,BlueDart,2026-08-11,0.12,ODISHA,58.29,399.0,in_transit
4131818,77120482983,BlueDart,2026-08-11,0.12,Gujarat,34.69,0.0,in_transit
4131819,I56484682,DTDC,2026-08-11,0.05,Tamil Nadu,50.74,239.05,pending
4131820,77911747255,BlueDart,2026-08-11,0.25,Karnataka,58.29,331.2,in_transit
4131821,77911747270,BlueDart,2026-08-11,0.06,Jharkhand,58.29,499.0,in_transit
4131822,77911744142,BlueDart,2026-08-11,0.05,Maharashtra,58.29,239.05,pending
4131823,7X116210101,DTDC,2026-08-11,0.25,UTTAR PRADESH,40.12,0.0,in_transit
4131824,77911747281,BlueDart,2026-08-11,0.25,Odisha,58.29,499.0,in_transit
4131825,77911747292,BlueDart,2026-08-11,0.25,Tamil Nadu,58.29,499.0,in_transit
4131826,77911747303,BlueDart,2026-08-11,0.25,Haryana,58.29,499.0,in_transit
4131827,77911747314,BlueDart,2026-08-11,0.25,Tamil Nadu,58.29,499.0,in_transit
4131828,77911747336,BlueDart,2026-08-11,0.25,Maharashtra,58.29,499.0,in_transit
4131829,DBTC0000029707,Ekart Logistics,2026-08-11,0.25,Punjab,57.82,499.0,in_transit
4131830,34791187743632,ShipRocket,2026-08-11,0.12,Tamil Nadu,29.5,0.0,in_transit
4131831,7X116210102,DTDC,2026-08-11,0.06,ANDHRA PRADESH,40.12,0.0,in_transit
4131832,7X116210103,DTDC,2026-08-11,0.06,UTTAR PRADESH,40.12,0.0,in_transit
4131833,77911747340,BlueDart,2026-08-11,0.2,Punjab,58.29,399.0,in_transit
4131834,77911747362,BlueDart,2026-08-11,0.08,Maharashtra,58.29,312.0,in_transit
4131835,77911747373,BlueDart,2026-08-11,0.2,Telangana,58.29,399.0,in_transit
4131836,7X116210106,DTDC,2026-08-11,0.25,HARYANA,40.12,0.0,in_transit
4131837,77911747384,BlueDart,2026-08-11,0.12,Rajasthan,58.29,399.0,in_transit
4131838,77911747395,BlueDart,2026-08-11,0.2,Madhya Pradesh,58.29,399.0,in_transit
4131839,77120479881,BlueDart,2026-08-11,0.5,UTTAR PRADESH,34.69,0.0,in_transit
4131840,77911744772,BlueDart,2026-08-11,0.2,Assam,58.29,399.0,in_transit
4131841,34791187743503,ShipRocket,2026-08-11,0.25,Tamil Nadu,54.28,275.0,pending
4131842,284931172195530,ShipRocket,2026-08-11,0.25,Kerala,54.28,384.0,in_transit
4131843,77911744794,BlueDart,2026-08-11,0.25,Madhya Pradesh,58.29,549.0,in_transit
4131844,77911744805,BlueDart,2026-08-11,0.25,Maharashtra,58.29,499.0,in_transit
4131845,7X116210109,DTDC,2026-08-11,0.25,DELHI,40.12,0.0,in_transit
4131846,7D136001531,DTDC,2026-08-11,0.5,UTTARAKHAND,29.5,0.0,in_transit
4131847,77911744816,BlueDart,2026-08-11,0.12,Uttar Pradesh,58.29,349.0,pending
4131848,34791187743514,ShipRocket,2026-08-11,0.06,Karnataka,54.28,399.0,in_transit
4131849,34791187743525,ShipRocket,2026-08-11,0.06,Uttar Pradesh,54.28,399.0,in_transit
4131850,7X116210110,DTDC,2026-08-11,0.22,KERALA,40.12,0.0,in_transit
4131851,7X116210111,DTDC,2026-08-11,0.02,MAHARASHTRA,40.12,0.0,in_transit
4131852,77911744820,BlueDart,2026-08-11,0.25,Tamil Nadu,58.29,699.0,in_transit
4131853,34791187743536,ShipRocket,2026-08-11,0.02,MIZORAM,29.5,0.0,in_transit
4131854,633958,BlueDart,2026-08-11,0.1,Assam,34.69,0.0,pending
4131855,7X116210112,DTDC,2026-08-11,0.02,MAHARASHTRA,40.12,0.0,in_transit
4131856,7X116210113,DTDC,2026-08-11,0.08,TELANGANA,40.12,0.0,in_transit
4131857,7X116210114,DTDC,2026-08-11,0.25,Karnataka,40.12,0.0,in_transit
4131858,7D136001532,DTDC,2026-08-11,0.5,MAHARASHTRA,29.5,0.0,pending
4131859,77120479892,BlueDart,2026-08-11,0.25,TELANGANA,34.69,0.0,in_transit
4131860,7X116210115,DTDC,2026-08-11,0.17,CHHATTISGARH,40.12,0.0,in_transit
4131861,7X116210116,DTDC,2026-08-11,0.25,RAJASTHAN,40.12,0.0,in_transit
4131862,7D136001527,DTDC,2026-08-11,0.09,KARNATAKA,29.5,0.0,in_transit
4131863,7X116210125,DTDC,2026-08-11,0.06,UTTAR PRADESH,40.12,0.0,pending
4131864,7X116210117,DTDC,2026-08-11,0.25,UTTAR PRADESH,40.12,0.0,in_transit
4131865,7X116210118,DTDC,2026-08-11,0.14,MAHARASHTRA,40.12,0.0,in_transit
4131866,I56484683,DTDC,2026-08-11,0.25,"Andhra Pradesh,",50.74,450.0,in_transit
4131867,77120480636,BlueDart,2026-08-11,0.24,MAHARASHTRA,34.69,0.0,in_transit
4131868,I56484666,DTDC,2026-08-11,0.25,"Maharashtra,",53.1,450.0,in_transit
4131869,77120479925,BlueDart,2026-08-11,0.09,GUJARAT,34.69,0.0,in_transit
4131870,77911744153,BlueDart,2026-08-11,0.25,"Bihar,",58.29,450.0,in_transit
4131871,7X116210119,DTDC,2026-08-11,0.14,KERALA,40.12,0.0,in_transit
4131872,7X116210120,DTDC,2026-08-11,0.25,KERALA,40.12,0.0,in_transit
4131873,77911744831,BlueDart,2026-08-11,0.07,"Bihar,",58.29,350.0,in_transit
4131874,77120479936,BlueDart,2026-08-11,0.25,TELANGANA,34.69,0.0,in_transit
4131875,77911744842,BlueDart,2026-08-11,0.07,"Assam,",58.29,350.0,in_transit
4131876,77911744164,BlueDart,2026-08-11,0.25,"Uttar Pradesh,",58.29,450.0,in_transit
4131877,77911744853,BlueDart,2026-08-11,0.23,Chhattisgarh,58.29,499.0,in_transit
4131878,7X116210121,DTDC,2026-08-11,0.25,ASSAM,40.12,0.0,in_transit
4131879,77911744175,BlueDart,2026-08-11,0.25,"Madhya Pradesh,",58.29,450.0,in_transit
4131880,77911744864,BlueDart,2026-08-11,0.08,Telangana,58.29,399.0,in_transit
4132690,77120525451,BlueDart,2026-08-11,1.0,Puducherry,43.37,0.0,in_transit
4131881,34791187743540,ShipRocket,2026-08-11,0.07,"Jammu & Kashmir,",54.28,350.0,in_transit
4131882,7D136001533,DTDC,2026-08-11,0.16,Tamil Nadu,29.5,0.0,in_transit
4131883,34791187751951,ShipRocket,2026-08-11,0.25,"Madhya Pradesh,",54.28,450.0,in_transit
4131884,7X116210122,DTDC,2026-08-11,0.07,KARNATAKA,40.12,0.0,in_transit
4131885,34791187743551,ShipRocket,2026-08-11,0.07,Punjab,54.28,299.0,in_transit
4131886,7X116210123,DTDC,2026-08-11,0.25,KERALA,40.12,0.0,in_transit
4132691,77120525462,BlueDart,2026-08-11,0.24,Tamil Nadu,34.69,0.0,in_transit
4132693,500623300043,Trackon,2026-08-11,0.5,Maharashtra,31.86,0.0,in_transit
4132695,500623300358,Trackon,2026-08-11,0.25,Gujarat,29.5,0.0,pending
4132697,77120525484,BlueDart,2026-08-11,0.08,Punjab,34.69,0.0,in_transit
4132699,77120525495,BlueDart,2026-08-11,0.03,Andhra Pradesh,34.69,0.0,pending
4132701,77120525506,BlueDart,2026-08-11,0.24,Madhya Pradesh,34.69,0.0,pending
4132703,SSRP4266613870,ShipRocket,2026-08-11,0.04,Bihar,29.5,0.0,in_transit
4132705,77120525521,BlueDart,2026-08-11,1.0,Uttarakhand,43.37,0.0,in_transit
4131887,7X116210124,DTDC,2026-08-11,0.09,UTTAR PRADESH,40.12,0.0,in_transit
4132706,500704195292,Trackon,2026-08-11,3.0,Delhi,54.28,0.0,pending
4142012,7D132218325,DTDC,2026-08-11,0.2,Maharashtra,29.5,0.0,pending
4132707,31150310674903,Delhivery,2026-08-11,0.5,Chhattisgarh,36.58,0.0,pending
4132708,77120525532,BlueDart,2026-08-11,0.5,Delhi,34.69,0.0,in_transit
4132709,7D136001536,DTDC,2026-08-11,2.0,Maharashtra,66.08,0.0,pending
4132710,77120525543,BlueDart,2026-08-11,0.19,Maharashtra,34.69,0.0,in_transit
4132711,77120525554,BlueDart,2026-08-11,0.14,Uttar Pradesh,34.69,0.0,in_transit
4132712,77120525565,BlueDart,2026-08-11,0.12,Rajasthan,34.69,0.0,pending
4132713,77120525576,BlueDart,2026-08-11,0.21,Tamil Nadu,34.69,0.0,in_transit
4132714,500623300556,Trackon,2026-08-11,0.19,Gujarat,29.5,0.0,pending
4132715,500704195706,Trackon,2026-08-11,0.5,Karnataka,54.28,0.0,in_transit
4132716,77120525580,BlueDart,2026-08-11,0.5,Maharashtra,34.69,0.0,in_transit
4132717,500623300367,Trackon,2026-08-11,0.02,Gujarat,29.5,0.0,pending
4132718,77120525591,BlueDart,2026-08-11,0.25,Delhi,34.69,0.0,in_transit
4132719,500623300862,Trackon,2026-08-11,0.16,Gujarat,29.5,0.0,pending
4132720,7D136001537,DTDC,2026-08-11,1.5,Karnataka,66.08,0.0,pending
4132721,77120525602,BlueDart,2026-08-11,0.5,Maharashtra,34.69,0.0,in_transit
4132722,77120525613,BlueDart,2026-08-11,0.25,Maharashtra,34.69,0.0,in_transit
4132723,34791187747191,ShipRocket,2026-08-11,0.08,Maharashtra,29.5,0.0,pending
4132724,7D136001538,DTDC,2026-08-11,2.0,Tamil Nadu,66.08,0.0,pending
4132725,77120525624,BlueDart,2026-08-11,0.12,Maharashtra,34.69,0.0,pending
4132726,77120525635,BlueDart,2026-08-11,1.0,Maharashtra,43.37,0.0,in_transit
4132727,77120525646,BlueDart,2026-08-11,0.03,Uttar Pradesh,34.69,0.0,pending
4132728,77120525661,BlueDart,2026-08-11,1.0,Uttarakhand,43.37,0.0,pending
4132729,77120525672,BlueDart,2026-08-11,0.13,Maharashtra,34.69,0.0,in_transit
4132730,7D136001539,DTDC,2026-08-11,2.0,Andhra Pradesh,66.08,0.0,in_transit
4132731,7D136001540,DTDC,2026-08-11,2.0,Karnataka,66.08,0.0,pending
4132732,500623300376,Trackon,2026-08-11,0.06,Gujarat,29.5,0.0,pending
4132733,500623300565,Trackon,2026-08-11,0.08,Gujarat,29.5,0.0,in_transit
4132734,34791187747202,ShipRocket,2026-08-11,0.25,Uttarakhand,29.5,0.0,pending
4132735,77120525683,BlueDart,2026-08-11,1.0,Karnataka,43.37,0.0,in_transit
4132736,77120525705,BlueDart,2026-08-11,0.25,Tamil Nadu,34.69,0.0,in_transit
4132737,77120525716,BlueDart,2026-08-11,0.25,Andhra Pradesh,34.69,0.0,in_transit
4132738,77120525731,BlueDart,2026-08-11,0.25,Karnataka,34.69,0.0,in_transit
4132739,77120525753,BlueDart,2026-08-11,0.07,Haryana,34.69,0.0,in_transit
4132740,7D136001541,DTDC,2026-08-11,3.0,Tripura,79.06,0.0,in_transit
4132741,77120525764,BlueDart,2026-08-11,0.09,Maharashtra,34.69,0.0,pending
4132742,500623300385,Trackon,2026-08-11,0.5,Rajasthan,31.86,0.0,in_transit
4132743,77120525775,BlueDart,2026-08-11,0.25,West Bengal,34.69,0.0,in_transit
4132744,500623300052,Trackon,2026-08-11,0.5,Uttarakhand,31.86,0.0,pending
4132745,SSRP4272303360,ShipRocket,2026-08-11,0.23,Kerala,29.5,0.0,in_transit
4132746,77120525790,BlueDart,2026-08-11,0.5,Haryana,34.69,0.0,pending
4132747,SSRP4273837184,ShipRocket,2026-08-11,0.07,Himachal Pradesh,29.5,0.0,in_transit
4132748,500623302752,Trackon,2026-08-11,0.25,Gujarat,29.5,0.0,in_transit
4132749,500704195598,Trackon,2026-08-11,1.0,Gujarat,44.84,0.0,pending
4132750,500704195301,Trackon,2026-08-11,2.0,Punjab,54.28,0.0,in_transit
4132751,34791187747224,ShipRocket,2026-08-11,0.06,Meghalaya,29.5,0.0,pending
4132752,77120525801,BlueDart,2026-08-11,0.5,Karnataka,34.69,0.0,in_transit
4132753,77120525812,BlueDart,2026-08-11,1.5,Odisha,47.08,0.0,in_transit
4132754,77120525823,BlueDart,2026-08-11,0.5,Telangana,34.69,0.0,in_transit
4132755,77120525834,BlueDart,2026-08-11,0.25,Tamil Nadu,34.69,0.0,in_transit
4132756,DBLP0000037075,Ekart Logistics,2026-08-11,4.0,Maharashtra,79.06,0.0,pending
4132757,77120525856,BlueDart,2026-08-11,0.5,Rajasthan,34.69,0.0,pending
4132758,7D136001542,DTDC,2026-08-11,2.0,Karnataka,66.08,0.0,pending
4132759,77120525871,BlueDart,2026-08-11,0.09,Delhi,34.69,0.0,in_transit
4132760,77120525882,BlueDart,2026-08-11,2.0,Telangana,64.43,0.0,in_transit
4132761,77120525893,BlueDart,2026-08-11,1.5,Madhya Pradesh,47.08,0.0,in_transit
4133035,77120580143,BlueDart,2026-08-11,0.5,Odisha,34.69,0.0,in_transit
4133419,77120654225,BlueDart,2026-08-11,0.25,Gujarat,34.69,0.0,in_transit
4133036,77120580191,BlueDart,2026-08-11,0.25,Gujarat,34.69,0.0,in_transit
4133037,7D136001558,DTDC,2026-08-11,0.25,Gujarat,29.5,0.0,in_transit
4133038,7D136001548,DTDC,2026-08-11,2.0,Uttar Pradesh,66.08,0.0,pending
4133039,34791187750702,ShipRocket,2026-08-11,0.15,Gujarat,29.5,0.0,pending
4133040,77120580202,BlueDart,2026-08-11,1.0,Tamil Nadu,43.37,0.0,in_transit
4133041,77120580224,BlueDart,2026-08-11,0.5,Chhattisgarh,34.69,0.0,pending
4133042,7D136001549,DTDC,2026-08-11,1.5,Odisha,66.08,0.0,pending
4133043,7D136001550,DTDC,2026-08-11,0.5,Karnataka,29.5,0.0,pending
4133044,77120580272,BlueDart,2026-08-11,0.07,Uttar Pradesh,34.69,0.0,pending
4133420,500623302851,Trackon,2026-08-11,0.3,Delhi,31.86,0.0,pending
4133045,77120580283,BlueDart,2026-08-11,0.5,Himachal Pradesh,34.69,0.0,pending
4133046,7D136001559,DTDC,2026-08-11,0.2,Gujarat,29.5,0.0,in_transit
4133047,500623300898,Trackon,2026-08-11,0.5,Gujarat,29.5,0.0,in_transit
4133048,77120580316,BlueDart,2026-08-11,1.0,Delhi,43.37,0.0,pending
4133049,77120580331,BlueDart,2026-08-11,1.0,Jharkhand,43.37,0.0,pending
4133050,500704195958,Trackon,2026-08-11,3.0,Gujarat,44.84,0.0,in_transit
4133051,77120580342,BlueDart,2026-08-11,0.25,Rajasthan,34.69,0.0,pending
4132762,77120521656,BlueDart,2026-08-11,0.15,BIHAR,34.69,0.0,in_transit
4132763,77120521671,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,in_transit
4132764,77120521682,BlueDart,2026-08-11,0.15,WEST BENGAL,34.69,0.0,in_transit
4132765,77120521693,BlueDart,2026-08-11,0.15,DELHI,34.69,0.0,in_transit
4132766,77120521715,BlueDart,2026-08-11,0.45,MAHARASHTRA,34.69,0.0,in_transit
4132767,77120521726,BlueDart,2026-08-11,0.3,TELANGANA,34.69,0.0,in_transit
4132768,77120521730,BlueDart,2026-08-11,0.15,CHANDIGARH,34.69,0.0,in_transit
4132769,77120521741,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132770,77120521763,BlueDart,2026-08-11,0.15,DELHI,34.69,0.0,in_transit
4132771,77120521774,BlueDart,2026-08-11,0.15,WEST BENGAL,34.69,0.0,in_transit
4132772,77120521785,BlueDart,2026-08-11,0.3,HARYANA,34.69,0.0,in_transit
4132773,77120521796,BlueDart,2026-08-11,0.15,HARYANA,34.69,0.0,in_transit
4132774,77120521800,BlueDart,2026-08-11,0.15,UTTARAKHAND,34.69,0.0,in_transit
4132775,77120521811,BlueDart,2026-08-11,0.3,MAHARASHTRA,34.69,0.0,in_transit
4132776,77120521822,BlueDart,2026-08-11,1.38,TELANGANA,47.08,0.0,in_transit
4132777,77120521833,BlueDart,2026-08-11,0.15,HIMACHAL PRADESH,34.69,0.0,in_transit
4132778,31150310674796,Delhivery,2026-08-11,0.15,UTTARAKHAND,36.58,0.0,in_transit
4132779,77120521855,BlueDart,2026-08-11,0.15,UTTAR PRADESH,34.69,0.0,in_transit
4132780,31150310674800,Delhivery,2026-08-11,0.15,UTTARAKHAND,36.58,0.0,in_transit
4132781,77120521881,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,in_transit
4132782,7X102691476,DTDC,2026-08-11,0.15,BIHAR,40.12,0.0,pending
4132783,77120521892,BlueDart,2026-08-11,0.3,UTTAR PRADESH,34.69,0.0,in_transit
4132784,77120521903,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132785,77120521914,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,in_transit
4132786,7X102691483,DTDC,2026-08-11,0.15,ODISHA,40.12,0.0,pending
4132787,77120521925,BlueDart,2026-08-11,0.15,UTTAR PRADESH,34.69,0.0,in_transit
4132788,77120521962,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,pending
4132789,77120521973,BlueDart,2026-08-11,1.38,KARNATAKA,47.08,0.0,in_transit
4132790,31150310674811,Delhivery,2026-08-11,0.15,BIHAR,36.58,0.0,in_transit
4132791,77120521995,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,in_transit
4132792,77120522021,BlueDart,2026-08-11,0.15,TELANGANA,34.69,0.0,in_transit
4132793,77120522032,BlueDart,2026-08-11,0.15,PUNJAB,34.69,0.0,in_transit
4132794,77120522124,BlueDart,2026-08-11,0.15,UTTAR PRADESH,34.69,0.0,in_transit
4132795,7X102691477,DTDC,2026-08-11,0.15,JAMMU & KASHMIR,40.12,0.0,pending
4132796,7X102691484,DTDC,2026-08-11,0.15,GUJARAT,40.12,0.0,pending
4132797,77120522194,BlueDart,2026-08-11,0.25,UTTAR PRADESH,34.69,0.0,in_transit
4132798,77120523852,BlueDart,2026-08-11,0.15,DELHI,34.69,0.0,pending
4132799,77120523863,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,in_transit
4132800,77120523874,BlueDart,2026-08-11,0.15,JHARKHAND,34.69,0.0,in_transit
4132801,77120523885,BlueDart,2026-08-11,0.15,UTTAR PRADESH,34.69,0.0,in_transit
4132802,77120523896,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132803,77120523900,BlueDart,2026-08-11,0.15,ODISHA,34.69,0.0,in_transit
4132804,77120523911,BlueDart,2026-08-11,0.15,TAMIL NADU,34.69,0.0,pending
4132805,77120523922,BlueDart,2026-08-11,0.15,RAJASTHAN,34.69,0.0,in_transit
4132806,7X102691485,DTDC,2026-08-11,0.15,ANDHRA PRADESH,40.12,0.0,pending
4132807,77120523944,BlueDart,2026-08-11,0.15,ODISHA,34.69,0.0,in_transit
4132808,77120523955,BlueDart,2026-08-11,0.15,ANDHRA PRADESH,34.69,0.0,in_transit
4132809,31150310674870,Delhivery,2026-08-11,0.15,ODISHA,36.58,0.0,in_transit
4132810,77120523970,BlueDart,2026-08-11,0.3,ANDHRA PRADESH,34.69,0.0,pending
4132811,7X102691478,DTDC,2026-08-11,0.15,KERALA,40.12,0.0,pending
4132812,77120524003,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132813,77120524014,BlueDart,2026-08-11,0.15,WEST BENGAL,34.69,0.0,in_transit
4132814,7X102691479,DTDC,2026-08-11,0.45,ANDHRA PRADESH,40.12,0.0,pending
4132815,77120524025,BlueDart,2026-08-11,0.15,HARYANA,34.69,0.0,in_transit
4132816,77120524036,BlueDart,2026-08-11,0.75,PUNJAB,43.37,0.0,in_transit
4132817,77120524062,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,in_transit
4132818,77120524073,BlueDart,2026-08-11,0.15,DELHI,34.69,0.0,in_transit
4132819,77120524084,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132820,77120524095,BlueDart,2026-08-11,0.26,KERALA,34.69,0.0,in_transit
4132821,77120524106,BlueDart,2026-08-11,0.15,MADHYA PRADESH,34.69,0.0,in_transit
4132822,77120524121,BlueDart,2026-08-11,0.65,Madhya Pradesh,43.37,0.0,in_transit
4132823,7X102691486,DTDC,2026-08-11,0.15,GUJARAT,40.12,0.0,pending
4132824,77120524143,BlueDart,2026-08-11,0.15,ANDHRA PRADESH,34.69,0.0,in_transit
4132825,77120524154,BlueDart,2026-08-11,0.15,UTTAR PRADESH,34.69,0.0,in_transit
4132826,77120524176,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132827,77120524191,BlueDart,2026-08-11,0.15,DELHI,34.69,0.0,pending
4132828,77120524202,BlueDart,2026-08-11,0.15,HIMACHAL PRADESH,34.69,0.0,in_transit
4132829,77120524213,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,pending
4132830,7X102691480,DTDC,2026-08-11,0.15,ODISHA,40.12,0.0,pending
4132831,77120524235,BlueDart,2026-08-11,0.31,ASSAM,34.69,0.0,in_transit
4132832,77120524246,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132833,77120524250,BlueDart,2026-08-11,0.15,MAHARASHTRA,34.69,0.0,in_transit
4132834,77120524261,BlueDart,2026-08-11,0.15,RAJASTHAN,34.69,0.0,pending
4132835,77120524272,BlueDart,2026-08-11,0.15,UTTAR PRADESH,34.69,0.0,in_transit
4132836,77120524294,BlueDart,2026-08-11,0.15,TELANGANA,34.69,0.0,in_transit
4132837,77120524305,BlueDart,2026-08-11,0.15,DELHI,34.69,0.0,in_transit
4132838,31150310674881,Delhivery,2026-08-11,0.15,HARYANA,36.58,0.0,in_transit
4132839,77120524320,BlueDart,2026-08-11,0.15,HARYANA,34.69,0.0,in_transit
4132840,77120524342,BlueDart,2026-08-11,0.15,KARNATAKA,34.69,0.0,in_transit
4132841,7X102691481,DTDC,2026-08-11,0.15,ODISHA,40.12,0.0,pending
4132842,77120524364,BlueDart,2026-08-11,0.15,ODISHA,34.69,0.0,in_transit
4132843,77120524375,BlueDart,2026-08-11,0.3,MAHARASHTRA,34.69,0.0,in_transit
4132844,77120524386,BlueDart,2026-08-11,0.62,TAMIL NADU,43.37,0.0,in_transit
4132845,77120524390,BlueDart,2026-08-11,0.15,UTTAR PRADESH,34.69,0.0,in_transit
4132846,77120524401,BlueDart,2026-08-11,0.15,CHHATTISGARH,34.69,0.0,in_transit
